ts_utc,fair_value,realised,prompt_proxy,gap,gap_z,view,captured,is_evaluable
2025-08-06 00:00:00+02:00,59.79216736205604,61.944583333333334,66.22386904761905,-6.431701685563006,-0.15850630655907189,NEUTRAL,0.0,True
2025-08-07 00:00:00+02:00,76.32348105540318,71.79208333333334,64.2227380952381,12.100742960165078,0.9796216670745519,LONG prompt,10.840238095238092,True
2025-08-08 00:00:00+02:00,75.52934234578107,76.16166666666666,62.26130952380953,13.268032821971545,1.031042741167889,LONG prompt,17.554464285714275,True
2025-08-09 00:00:00+02:00,63.37119317368544,61.42083333333334,59.828630952380955,3.542562221304486,0.4190371935498038,NEUTRAL,0.0,True
2025-08-10 00:00:00+02:00,33.57351507741455,46.80291666666667,59.010595238095235,-25.437080160680686,-1.3664580054900028,SHORT prompt,-20.371547619047632,True
2025-08-11 00:00:00+02:00,89.07032270017685,84.47833333333334,59.66125,29.409072700176843,1.960001795778673,LONG prompt,22.184702380952366,True
2025-08-12 00:00:00+02:00,84.16880491258114,84.95291666666667,62.66428571428571,21.504519198295426,1.438649617217144,LONG prompt,20.189226190476205,True
2025-08-13 00:00:00+02:00,88.22888587833681,99.83208333333333,69.6504761904762,18.578409687860614,1.2342398468986406,LONG prompt,12.836488095238096,True
2025-08-14 00:00:00+02:00,104.03280157574174,105.06166666666667,75.06297619047619,28.96982538526555,1.7843012725261593,LONG prompt,6.163333333333327,True
2025-08-15 00:00:00+02:00,74.91351479154982,73.61416666666666,79.8157738095238,-4.902259017973989,-0.19362372254544422,NEUTRAL,-0.0,True
2025-08-16 00:00:00+02:00,52.21518829303347,60.93291666666667,79.45184523809523,-27.23665694506176,-1.4688816751255565,SHORT prompt,-0.016547619047614148,True
2025-08-17 00:00:00+02:00,62.25612863377514,64.04958333333333,79.38214285714287,-17.126014223367726,-0.8663019588524838,SHORT prompt,-1.07803571428569,True
2025-08-18 00:00:00+02:00,88.96610444733945,91.53125,81.84595238095237,7.120152066387078,0.5460880656215507,NEUTRAL,-0.0,True
2025-08-19 00:00:00+02:00,84.69428031549326,82.38708333333334,82.8535119047619,1.840768410731357,0.23562321351323515,NEUTRAL,-0.0,True
2025-08-20 00:00:00+02:00,86.04124150399433,91.0075,82.4869642857143,3.554277218280035,0.317899767285401,NEUTRAL,-0.0,True
2025-08-21 00:00:00+02:00,86.63147045152556,92.68458333333332,81.22630952380952,5.4051609277160395,0.39916560087194924,NEUTRAL,0.0,True
2025-08-22 00:00:00+02:00,70.17547027114213,73.68583333333333,79.45815476190477,-9.282684490762634,-0.5234655369048339,NEUTRAL,0.0,True
2025-08-23 00:00:00+02:00,58.59549855138176,67.87541666666667,79.46839285714285,-20.872894305761086,-1.235829994154293,SHORT prompt,-11.166428571428582,True
2025-08-24 00:00:00+02:00,65.04895608767397,63.05416666666667,80.46017857142859,-15.411222483754614,-0.8700357058278129,SHORT prompt,-10.506607142857135,True
2025-08-25 00:00:00+02:00,83.96879885436616,89.09041666666667,80.31797619047619,3.6508226638899686,0.3370383905005307,NEUTRAL,0.0,True
2025-08-26 00:00:00+02:00,97.08808884652093,99.78916666666667,79.96928571428573,17.1188031322352,1.1663011425888148,LONG prompt,11.988809523809508,True
2025-08-27 00:00:00+02:00,102.157552051812,104.61874999999999,82.45529761904763,19.702254432764377,1.2813692151023857,LONG prompt,12.688333333333318,True
2025-08-28 00:00:00+02:00,111.66154760953005,115.89166666666667,84.39976190476192,27.26178570476813,1.6751093830313222,LONG prompt,5.18011904761903,True
2025-08-29 00:00:00+02:00,94.4417345838822,94.12416666666667,87.71505952380953,6.726675060072665,0.437197546088039,NEUTRAL,-0.0,True
2025-08-30 00:00:00+02:00,67.65403464704035,70.19916666666667,90.63482142857143,-22.98078678153108,-1.33066002537114,SHORT prompt,4.267261904761895,True
2025-08-31 00:00:00+02:00,59.37770028159238,57.6225,90.96678571428572,-31.589085432693338,-1.7686315128145136,SHORT prompt,3.8497023809523796,True
2025-09-01 00:00:00+02:00,99.2568630326045,101.46125,90.19083333333334,9.066029699271155,0.6160966032246695,NEUTRAL,-0.0,True
2025-09-02 00:00:00+02:00,120.31928663809845,122.08791666666667,91.95809523809523,28.36119140000322,1.6790820496900034,LONG prompt,-3.896964285714276,True
2025-09-03 00:00:00+02:00,52.97777160462672,65.6725,95.14363095238096,-42.16585934775424,-2.3920935489678685,SHORT prompt,4.173214285714295,True
2025-09-04 00:00:00+02:00,79.58400030621735,87.61166666666666,89.57988095238098,-9.995880646163627,-0.5640687100163798,NEUTRAL,0.0,True
2025-09-05 00:00:00+02:00,103.43165809525472,99.91791666666667,85.53988095238095,17.891777142873764,1.0549584416468953,LONG prompt,11.837380952380954,True
2025-09-06 00:00:00+02:00,77.60780774987127,75.44583333333334,86.36755952380953,-8.759751773938262,-0.4901067486764367,NEUTRAL,0.0,True
2025-09-07 00:00:00+02:00,39.343702979661494,42.13,87.11708333333334,-47.77338035367185,-2.5583503107018593,SHORT prompt,-1.649166666666659,True
2025-09-08 00:00:00+02:00,97.66051288899199,123.56208333333332,84.90386904761905,12.756643841372934,0.7691546119157389,LONG prompt,8.08999999999999,True
2025-09-09 00:00:00+02:00,127.08485589602172,142.45291666666665,88.06113095238096,39.02372494364076,2.0923988193338587,LONG prompt,-11.457440476190499,True
2025-09-10 00:00:00+02:00,142.69184404334771,125.95166666666667,90.97041666666667,51.72142737668105,2.5617795287199208,LONG prompt,-31.928214285714283,True
2025-09-11 00:00:00+02:00,69.97882630299294,72.18041666666666,99.58172619047618,-29.602899887483233,-1.4712256366425225,SHORT prompt,47.76964285714285,True
2025-09-12 00:00:00+02:00,58.269553969121155,54.13041666666667,97.3772619047619,-39.10770793564074,-1.8545193992294864,SHORT prompt,46.48666666666666,True
2025-09-13 00:00:00+02:00,57.2492036962692,60.956250000000004,90.83619047619047,-33.58698677992127,-1.5250896992523022,SHORT prompt,33.89547619047618,True
2025-09-14 00:00:00+02:00,69.17195150043337,71.72333333333333,88.76625,-19.594298499566634,-0.8333399134807028,SHORT prompt,32.14690476190476,True
2025-09-15 00:00:00+02:00,20.49033344534227,8.830833333333333,92.99386904761903,-72.50353560227676,-3.017274939862803,SHORT prompt,42.023988095238074,True
2025-09-16 00:00:00+02:00,29.788624232649383,19.522499999999997,76.6036904761905,-46.81506624354111,-1.8102054450527938,SHORT prompt,12.967380952380964,True
2025-09-17 00:00:00+02:00,60.11166672837327,75.34083333333334,59.04220238095238,1.0694643474208902,0.19958206653169264,NEUTRAL,0.0,True
2025-09-18 00:00:00+02:00,54.126388208636534,65.73,51.81208333333333,2.3143048753032076,0.2344550269349892,NEUTRAL,0.0,True
2025-09-19 00:00:00+02:00,74.7422515234011,96.48125,50.89059523809524,23.851656285305857,1.1523963023235964,LONG prompt,27.5307738095238,True
2025-09-20 00:00:00+02:00,51.384509633953115,58.70666666666667,56.940714285714286,-5.5562046517611705,-0.11280931959763663,NEUTRAL,0.0,True
2025-09-21 00:00:00+02:00,35.48521579484389,32.177083333333336,56.61934523809523,-21.13412944325134,-0.7838352573569923,SHORT prompt,-26.455178571428583,True
2025-09-22 00:00:00+02:00,92.76954664144694,97.49583333333334,50.969880952380954,41.79966568906598,1.8636358003316467,LONG prompt,39.96261904761905,True
2025-09-23 00:00:00+02:00,93.9192538153036,103.08749999999999,63.63630952380953,30.282944291494076,1.348681186238086,LONG prompt,32.02041666666666,True
2025-09-24 00:00:00+02:00,65.11295315629435,79.18916666666667,75.57416666666667,-10.461213510372318,-0.33454414534632837,NEUTRAL,0.0,True
2025-09-25 00:00:00+02:00,59.66852267340494,81.81208333333333,76.12392857142858,-16.455405898023642,-0.5748924226513326,NEUTRAL,0.0,True
2025-09-26 00:00:00+02:00,92.97181990404214,94.96083333333333,78.42136904761904,14.550450856423097,0.6991196531901842,NEUTRAL,0.0,True
2025-09-27 00:00:00+02:00,83.17148190220877,92.79916666666666,78.20416666666667,4.967315235542102,0.2941895739389055,NEUTRAL,0.0,True
2025-09-28 00:00:00+02:00,82.44591849808148,87.18291666666666,83.07452380952381,-0.6286053114423282,0.06290013050611279,NEUTRAL,0.0,True
2025-09-29 00:00:00+02:00,112.84485020426528,130.56541666666666,90.93249999999999,21.912350204265294,0.9640831252429318,LONG prompt,-11.76130952380953,True
2025-09-30 00:00:00+02:00,122.92734063973411,136.16625,95.65672619047619,27.27061444925792,1.1636954479749388,LONG prompt,-22.826488095238105,True
2025-10-01 00:00:00+02:00,116.93268734550476,116.57166666666666,100.38226190476189,16.55042544074287,0.7090005351914359,NEUTRAL,-0.0,True
2025-10-02 00:00:00+02:00,93.80197875284695,102.69583333333333,105.72261904761906,-11.920640294772113,-0.45079766020713247,NEUTRAL,-0.0,True
2025-10-03 00:00:00+02:00,46.512633804523624,66.76135416666666,108.70601190476191,-62.193378100238284,-2.3324404151918805,SHORT prompt,35.16029761904761,True
2025-10-04 00:00:00+02:00,13.651527710567423,-0.2911458333333333,104.67751488095237,-91.02598717038495,-3.1087621062659605,SHORT prompt,26.89641369047618,True
2025-10-05 00:00:00+02:00,1.1179673620753747,1.7289583333333332,91.3788988095238,-90.26093144744843,-2.8175403055575465,SHORT prompt,0.6003125000000011,True
2025-10-06 00:00:00+02:00,72.76563713296206,86.17875,79.17119047619049,-6.4055533432284335,-0.05193849614516369,NEUTRAL,0.0,True
2025-10-07 00:00:00+02:00,141.76236868370918,137.9565625,72.83023809523809,68.9321305884711,2.2950506699255206,LONG prompt,37.99559523809525,True
2025-10-08 00:00:00+02:00,127.48956935938999,117.57541666666667,73.08599702380953,54.40357233558046,1.7622433530665262,LONG prompt,40.33700892857141,True
2025-10-09 00:00:00+02:00,96.44243035645462,104.91010416666667,73.22938988095237,23.213040475502254,0.7798155485471006,LONG prompt,44.2149255952381,True
2025-10-10 00:00:00+02:00,81.21429002338054,96.4090625,73.54571428571428,7.668575737666259,0.3170320655822733,NEUTRAL,0.0,True
2025-10-11 00:00:00+02:00,79.83389743434655,90.69125000000001,77.78110119047619,2.052796243870361,0.15444829652110703,NEUTRAL,0.0,True
2025-10-12 00:00:00+02:00,79.70617583011703,89.188125,90.7785863095238,-11.07241047940677,-0.23791689781304529,NEUTRAL,0.0,True
2025-10-13 00:00:00+02:00,121.47947805420404,139.0503125,103.27275297619046,18.206725078013577,0.6816509094181465,NEUTRAL,0.0,True
2025-10-14 00:00:00+02:00,136.96646264769663,156.13677083333332,110.82583333333334,26.140629314363295,0.906965423835969,LONG prompt,-2.307812499999997,True
2025-10-15 00:00:00+02:00,144.78160547840974,145.72458333333333,113.42300595238096,31.358599526028783,1.03399045134143,LONG prompt,-17.523407738095244,True
2025-10-16 00:00:00+02:00,103.92077516343335,100.00114583333334,117.44431547619047,-13.52354031275712,-0.3547872024811225,NEUTRAL,-0.0,True
