ts_utc,y_true,lgbm,estimated_bias,bias_corrected
2025-12-10 05:00:00+00:00,79.12,81.43062209939745,-2.9191793356371676,84.34980143503462
2025-12-10 06:00:00+00:00,87.505,94.83974006090018,-2.9191793356371676,97.75891939653735
2025-12-10 07:00:00+00:00,94.3325,109.28016696567116,-2.9191793356371676,112.19934630130832
2025-12-10 08:00:00+00:00,94.225,103.46131281320469,-2.9191793356371676,106.38049214884185
2025-12-10 09:00:00+00:00,87.72749999999999,99.30411680712317,-2.9191793356371676,102.22329614276033
2025-12-10 10:00:00+00:00,80.9975,97.51595290827636,-2.9191793356371676,100.43513224391353
2025-12-10 11:00:00+00:00,79.5,95.51616162109922,-2.9191793356371676,98.43534095673638
2025-12-10 12:00:00+00:00,81.4425,100.53558099008212,-2.9191793356371676,103.45476032571929
2025-12-10 13:00:00+00:00,90.2225,105.88404547792352,-2.9191793356371676,108.80322481356069
2025-12-10 14:00:00+00:00,100.665,108.79601334571136,-2.9191793356371676,111.71519268134853
2025-12-10 15:00:00+00:00,104.0025,110.05915170251106,-2.9191793356371676,112.97833103814823
2025-12-10 16:00:00+00:00,105.6725,111.15625246755184,-2.9191793356371676,114.075431803189
2025-12-10 17:00:00+00:00,104.695,113.25657556510272,-2.9191793356371676,116.17575490073989
2025-12-10 18:00:00+00:00,96.7725,103.40308329589767,-2.9191793356371676,106.32226263153484
2025-12-10 19:00:00+00:00,87.75,92.19086648279486,-2.9191793356371676,95.11004581843203
2025-12-10 20:00:00+00:00,86.31,91.7958701711703,-2.9191793356371676,94.71504950680746
2025-12-10 21:00:00+00:00,82.485,88.18728464848225,-2.9191793356371676,91.10646398411942
2025-12-10 22:00:00+00:00,76.425,74.75354429093277,-2.9191793356371676,77.67272362656993
2025-12-10 23:00:00+00:00,73.975,63.45825607831158,-2.620870791646462,66.07912686995805
2025-12-11 00:00:00+00:00,73.41749999999999,60.25326564507205,-2.620870791646462,62.87413643671851
2025-12-11 01:00:00+00:00,72.515,58.12235633501048,-2.620870791646462,60.74322712665694
