ts_utc,y_true,lgbm,delivery_day,calibration_n,radius,lower,upper,covered,lower_pinball,upper_pinball,interval_score,hour
2025-07-13 05:00:00+00:00,92.18,97.79965673683375,2025-07-13 00:00:00+02:00,744,33.941911900703474,63.85774483613028,131.74156863753723,True,1.4161127581934865,1.9780784318768612,67.88382380140695,7
2025-07-13 06:00:00+00:00,87.94,92.13474675376122,2025-07-13 00:00:00+02:00,744,33.941911900703474,58.19283485305775,126.0766586544647,True,1.4873582573471127,1.906832932723235,67.88382380140695,8
2025-07-13 07:00:00+00:00,57.62,68.32265253835834,2025-07-13 00:00:00+02:00,744,33.941911900703474,34.38074063765487,102.26456443906181,True,1.1619629681172565,2.232228221953091,67.88382380140695,9
2025-07-13 08:00:00+00:00,4.28,22.070694564234714,2025-07-13 00:00:00+02:00,744,33.941911900703474,-11.87121733646876,56.01260646493819,True,0.8075608668234381,2.5866303232469097,67.88382380140695,10
2025-07-13 09:00:00+00:00,0.05,12.779164095115782,2025-07-13 00:00:00+02:00,744,33.941911900703474,-21.162747805587692,46.721075995819255,True,1.0606373902793846,2.333553799790963,67.88382380140695,11
2025-07-13 10:00:00+00:00,0.0,9.766123543450846,2025-07-13 00:00:00+02:00,744,33.941911900703474,-24.175788357252628,43.70803544415432,True,1.2087894178626315,2.185401772207716,67.88382380140695,12
2025-07-13 11:00:00+00:00,0.0,2.2901571866774364,2025-07-13 00:00:00+02:00,744,33.941911900703474,-31.651754714026037,36.23206908738091,True,1.5825877357013018,1.8116034543690454,67.88382380140695,13
2025-07-13 12:00:00+00:00,0.0,-1.580763319146098,2025-07-13 00:00:00+02:00,744,33.941911900703474,-35.522675219849575,32.36114858155737,True,1.7761337609924788,1.6180574290778686,67.88382380140695,14
2025-07-13 13:00:00+00:00,0.0,-4.512845582003286,2025-07-13 00:00:00+02:00,744,33.941911900703474,-38.45475748270676,29.429066318700187,True,1.922737874135338,1.4714533159350094,67.88382380140695,15
2025-07-13 14:00:00+00:00,2.36,11.707538743988936,2025-07-13 00:00:00+02:00,744,33.941911900703474,-22.23437315671454,45.64945064469241,True,1.229718657835727,2.1644725322346203,67.88382380140695,16
2025-07-13 15:00:00+00:00,73.4,52.64441010487883,2025-07-13 00:00:00+02:00,744,33.941911900703474,18.702498204175356,86.5863220055823,True,2.734875089791233,0.6593161002791149,67.88382380140695,17
2025-07-13 16:00:00+00:00,100.61,99.60666524036785,2025-07-13 00:00:00+02:00,744,33.941911900703474,65.66475333966437,133.54857714107132,True,1.7472623330167814,1.646928857053566,67.88382380140695,18
2025-07-13 17:00:00+00:00,113.74,113.69368147039064,2025-07-13 00:00:00+02:00,744,33.941911900703474,79.75176956968717,147.6355933710941,True,1.6994115215156413,1.6947796685547054,67.88382380140693,19
2025-07-13 18:00:00+00:00,120.0,133.91363339513757,2025-07-13 00:00:00+02:00,744,33.941911900703474,99.97172149443409,167.85554529584104,True,1.0014139252782954,2.392777264792052,67.88382380140695,20
2025-07-13 19:00:00+00:00,127.7,137.5796927035801,2025-07-13 00:00:00+02:00,744,33.941911900703474,103.63778080287662,171.52160460428357,True,1.2031109598561693,2.1910802302141783,67.88382380140695,21
2025-07-13 20:00:00+00:00,126.94,121.46382379589052,2025-07-13 00:00:00+02:00,744,33.941911900703474,87.52191189518705,155.40573569659398,True,1.9709044052406477,1.423286784829699,67.88382380140693,22
2025-07-13 21:00:00+00:00,115.41,116.57850723826508,2025-07-13 00:00:00+02:00,744,33.941911900703474,82.6365953375616,150.52041913896855,True,1.6386702331219198,1.7555209569484278,67.88382380140695,23
2025-07-13 22:00:00+00:00,114.02,120.9370081082995,2025-07-14 00:00:00+02:00,768,33.87887531283432,87.05813279546518,154.8158834211338,True,1.3480933602267406,2.0397941710566907,67.75775062566862,0
2025-07-13 23:00:00+00:00,104.01,107.42742177353986,2025-07-14 00:00:00+02:00,768,33.87887531283432,73.54854646070555,141.30629708637417,True,1.5230726769647227,1.8648148543187084,67.75775062566862,1
2025-07-14 00:00:00+00:00,98.17,103.04523808488922,2025-07-14 00:00:00+02:00,768,33.87887531283432,69.1663627720549,136.92411339772354,True,1.4501818613972555,1.9377056698861772,67.75775062566865,2
2025-07-14 01:00:00+00:00,94.94,109.8319265747594,2025-07-14 00:00:00+02:00,768,33.87887531283432,75.95305126192508,143.7108018875937,True,0.9493474369037458,2.4385400943796856,67.75775062566862,3
2025-07-14 02:00:00+00:00,99.32,113.69968887625234,2025-07-14 00:00:00+02:00,768,33.87887531283432,79.82081356341803,147.57856418908665,True,0.9749593218290983,2.412928209454333,67.75775062566862,4
2025-07-14 03:00:00+00:00,108.93,126.70448703083206,2025-07-14 00:00:00+02:00,768,33.87887531283432,92.82561171799773,160.58336234366638,True,0.8052194141001139,2.582668117183319,67.75775062566865,5
2025-07-14 04:00:00+00:00,117.87,141.6566307986501,2025-07-14 00:00:00+02:00,768,33.87887531283432,107.77775548581579,175.5355061114844,True,0.5046122257092108,2.8832753055742204,67.75775062566862,6
2025-07-14 05:00:00+00:00,121.62,140.01670988436305,2025-07-14 00:00:00+02:00,768,33.87887531283432,106.13783457152874,173.89558519719736,True,0.7741082714235632,2.613779259859868,67.75775062566862,7
2025-07-14 06:00:00+00:00,112.06,122.44770882843578,2025-07-14 00:00:00+02:00,768,33.87887531283432,88.56883351560145,156.3265841412701,True,1.1745583242199273,2.2133292070635053,67.75775062566865,8
2025-07-14 07:00:00+00:00,92.43,109.88778353684296,2025-07-14 00:00:00+02:00,768,33.87887531283432,76.00890822400865,143.76665884967727,True,0.8210545887995679,2.566832942483863,67.75775062566862,9
2025-07-14 08:00:00+00:00,84.58,90.40825456741388,2025-07-14 00:00:00+02:00,768,33.87887531283432,56.52937925457956,124.28712988024819,True,1.402531037271022,1.9853564940124095,67.75775062566862,10
2025-07-14 09:00:00+00:00,79.67,76.21348623267227,2025-07-14 00:00:00+02:00,768,33.87887531283432,42.33461091983795,110.09236154550658,True,1.8667694540081028,1.5211180772753288,67.75775062566862,11
2025-07-14 10:00:00+00:00,70.98,66.5227754638599,2025-07-14 00:00:00+02:00,768,33.87887531283432,32.64390015102558,100.40165077669423,True,1.9168049924487212,1.471082538834711,67.75775062566865,12
2025-07-14 11:00:00+00:00,64.17,54.42785622632209,2025-07-14 00:00:00+02:00,768,33.87887531283432,20.548980913487775,88.3067315391564,True,2.1810509543256114,1.2068365769578202,67.75775062566862,13
2025-07-14 12:00:00+00:00,57.15,55.99654357246828,2025-07-14 00:00:00+02:00,768,33.87887531283432,22.117668259633966,89.8754188853026,True,1.7516165870183018,1.6362709442651298,67.75775062566862,14
2025-07-14 13:00:00+00:00,55.82,58.6169916292876,2025-07-14 00:00:00+02:00,768,33.87887531283432,24.73811631645328,92.49586694212192,True,1.5540941841773361,1.833793347106096,67.75775062566865,15
2025-07-14 14:00:00+00:00,71.1,70.42829594500239,2025-07-14 00:00:00+02:00,768,33.87887531283432,36.54942063216807,104.3071712578367,True,1.7275289683915962,1.6603585628918354,67.75775062566862,16
2025-07-14 15:00:00+00:00,84.58,95.75891260719192,2025-07-14 00:00:00+02:00,768,33.87887531283432,61.8800372943576,129.63778792002623,True,1.13499813528212,2.2528893960013114,67.75775062566862,17
2025-07-14 16:00:00+00:00,98.94,113.400391175336,2025-07-14 00:00:00+02:00,768,33.87887531283432,79.52151586250167,147.27926648817032,True,0.9709242068749163,2.4169633244085165,67.75775062566865,18
2025-07-14 17:00:00+00:00,110.11,143.89133578548046,2025-07-14 00:00:00+02:00,768,33.87887531283432,110.01246047264615,177.77021109831477,True,0.004876976367692265,3.3830105549157388,67.75775062566862,19
2025-07-14 18:00:00+00:00,139.99,195.1132331138427,2025-07-14 00:00:00+02:00,768,33.87887531283432,161.2343578010084,228.99210842667702,False,20.18213991095797,4.450105421333851,492.64490664583644,20
2025-07-14 19:00:00+00:00,141.57,189.48623186277345,2025-07-14 00:00:00+02:00,768,33.87887531283432,155.60735654993914,223.36510717560776,False,13.33548872244219,4.089755358780389,348.50488162445157,21
2025-07-14 20:00:00+00:00,126.14,150.34011325204233,2025-07-14 00:00:00+02:00,768,33.87887531283432,116.46123793920802,184.21898856487664,True,0.4839381030395991,2.9039494282438323,67.75775062566862,22
2025-07-14 21:00:00+00:00,115.15,130.04506485699457,2025-07-14 00:00:00+02:00,768,33.87887531283432,96.16618954416026,163.92394016982888,True,0.9491905227919872,2.438697008491444,67.75775062566862,23
2025-07-14 22:00:00+00:00,106.1,112.25572377754304,2025-07-15 00:00:00+02:00,792,33.781335785480465,78.47438799206257,146.0370595630235,True,1.3812806003968712,1.9968529781511748,67.56267157096092,0
2025-07-14 23:00:00+00:00,103.06,98.90653948487343,2025-07-15 00:00:00+02:00,792,33.781335785480465,65.12520369939297,132.6878752703539,True,1.8967398150303518,1.4813937635176957,67.56267157096094,1
2025-07-15 00:00:00+00:00,93.86,94.82244697985271,2025-07-15 00:00:00+02:00,792,33.781335785480465,61.04111119437225,128.60378276533316,True,1.6409444402813875,1.7371891382666584,67.56267157096092,2
2025-07-15 01:00:00+00:00,88.28,94.30354230879334,2025-07-15 00:00:00+02:00,792,33.781335785480465,60.522206523312875,128.0848780942738,True,1.3878896738343565,1.9902439047136895,67.56267157096092,3
2025-07-15 02:00:00+00:00,87.12,94.80700249274408,2025-07-15 00:00:00+02:00,792,33.781335785480465,61.02566670726361,128.58833827822454,True,1.3047166646368198,2.073416913911227,67.56267157096093,4
2025-07-15 03:00:00+00:00,93.0,101.99258894341912,2025-07-15 00:00:00+02:00,792,33.781335785480465,68.21125315793866,135.7739247288996,True,1.2394373421030673,2.13869623644498,67.56267157096094,5
2025-07-15 04:00:00+00:00,110.33,113.26666110569336,2025-07-15 00:00:00+02:00,792,33.781335785480465,79.4853253202129,147.04799689117382,True,1.5422337339893553,1.8358998445586914,67.56267157096093,6
2025-07-15 05:00:00+00:00,113.41,116.89422299333086,2025-07-15 00:00:00+02:00,792,33.781335785480465,83.11288720785039,150.6755587788113,True,1.5148556396074804,1.8632779389405656,67.56267157096092,7
2025-07-15 06:00:00+00:00,106.86,108.00504254234528,2025-07-15 00:00:00+02:00,792,33.781335785480465,74.22370675686481,141.78637832782573,True,1.6318146621567593,1.7463189163912867,67.56267157096092,8
2025-07-15 07:00:00+00:00,90.82,89.83957113413136,2025-07-15 00:00:00+02:00,792,33.781335785480465,56.058235348650896,123.62090691961183,True,1.738088232567455,1.6400453459805917,67.56267157096093,9
2025-07-15 08:00:00+00:00,77.67,76.31061367425637,2025-07-15 00:00:00+02:00,792,33.781335785480465,42.52927788877591,110.09194945973684,True,1.7570361055612047,1.621097472986842,67.56267157096093,10
2025-07-15 09:00:00+00:00,65.0,52.54300171857964,2025-07-15 00:00:00+02:00,792,33.781335785480465,18.761665933099174,86.32433750406011,True,2.3119167033450414,1.0662168752030057,67.56267157096093,11
2025-07-15 10:00:00+00:00,59.19,40.99832406717112,2025-07-15 00:00:00+02:00,792,33.781335785480465,7.216988281690654,74.77965985265158,True,2.5986505859154674,0.779482992632579,67.56267157096093,12
2025-07-15 11:00:00+00:00,47.26,22.23168299322202,2025-07-15 00:00:00+02:00,792,33.781335785480465,-11.549652792258446,56.01301877870249,True,2.9404826396129224,0.4376509389351245,67.56267157096093,13
2025-07-15 12:00:00+00:00,40.2,17.175812150506715,2025-07-15 00:00:00+02:00,792,33.781335785480465,-16.60552363497375,50.95714793598718,True,2.840276181748688,0.5378573967993588,67.56267157096093,14
2025-07-15 13:00:00+00:00,42.57,25.493073832202203,2025-07-15 00:00:00+02:00,792,33.781335785480465,-8.288261953278262,59.274409617682664,True,2.542913097663913,0.8352204808841333,67.56267157096093,15
2025-07-15 14:00:00+00:00,65.0,49.50045867777334,2025-07-15 00:00:00+02:00,792,33.781335785480465,15.719122892292873,83.2817944632538,True,2.4640438553853565,0.9140897231626902,67.56267157096093,16
2025-07-15 15:00:00+00:00,84.87,75.59026580330978,2025-07-15 00:00:00+02:00,792,33.781335785480465,41.80893001782931,109.37160158879024,True,2.153053499108535,1.225080079439512,67.56267157096093,17
2025-07-15 16:00:00+00:00,101.54,95.15724040595909,2025-07-15 00:00:00+02:00,792,33.781335785480465,61.37590462047862,128.93857619143955,True,2.008204768976069,1.3699288095719773,67.56267157096093,18
2025-07-15 17:00:00+00:00,108.15,122.3385689746928,2025-07-15 00:00:00+02:00,792,33.781335785480465,88.55723318921234,156.11990476017326,True,0.9796383405393834,2.3984952380086626,67.56267157096092,19
2025-07-15 18:00:00+00:00,119.78,164.5828212629029,2025-07-15 00:00:00+02:00,792,33.781335785480465,130.80148547742243,198.3641570483834,False,10.47041120355131,3.92920785241917,287.9923811194096,20
2025-07-15 19:00:00+00:00,141.99,175.6386600924315,2025-07-15 00:00:00+02:00,792,33.781335785480465,141.85732430695106,209.41999587791196,True,0.006633784652447617,3.3714997938955977,67.5626715709609,21
2025-07-15 20:00:00+00:00,121.28,148.54922997746004,2025-07-15 00:00:00+02:00,792,33.781335785480465,114.76789419197958,182.33056576294052,True,0.32560529040102115,3.0525282881470264,67.56267157096094,22
2025-07-15 21:00:00+00:00,112.45,124.97884855310058,2025-07-15 00:00:00+02:00,792,33.781335785480465,91.19751276762011,158.76018433858104,True,1.0626243616189945,2.315509216929052,67.56267157096093,23
2025-07-15 22:00:00+00:00,97.63,103.9609520160455,2025-07-16 00:00:00+02:00,816,33.708993212334605,70.25195880371089,137.6699452283801,True,1.3689020598144552,2.0019972614190054,67.41798642466921,0
2025-07-15 23:00:00+00:00,93.99,101.02141102456272,2025-07-16 00:00:00+02:00,816,33.708993212334605,67.31241781222812,134.73040423689733,True,1.3338791093885938,2.0370202118448666,67.41798642466921,1
2025-07-16 00:00:00+00:00,86.67,92.44381175889504,2025-07-16 00:00:00+02:00,816,33.708993212334605,58.73481854656043,126.15280497122964,True,1.3967590726719785,1.974140248561482,67.41798642466921,2
2025-07-16 01:00:00+00:00,83.43,90.06851433328964,2025-07-16 00:00:00+02:00,816,33.708993212334605,56.35952112095504,123.77750754562425,True,1.3535239439522486,2.017375377281212,67.41798642466921,3
2025-07-16 02:00:00+00:00,84.26,87.37642939321734,2025-07-16 00:00:00+02:00,816,33.708993212334605,53.66743618088273,121.08542260555194,True,1.5296281909558638,1.8412711302775968,67.41798642466921,4
2025-07-16 03:00:00+00:00,90.41,100.19344362221908,2025-07-16 00:00:00+02:00,816,33.708993212334605,66.48445040988447,133.90243683455367,True,1.1962774795057762,2.1746218417276837,67.4179864246692,5
