delivery_day,naive_w_ae,naive_w_se,ridge_ae,ridge_se,ridge_hourly_ae,ridge_hourly_se,lgbm_ae,lgbm_se
2025-07-23 00:00:00+02:00,17.49958333333333,491.0324958333333,16.964650926423946,371.0839387906278,16.910983218792854,384.50808478752054,17.29633638047121,524.5260364182096
2025-07-24 00:00:00+02:00,11.797916666666666,217.99399583333332,18.11448577814763,422.1920536691966,18.171160359341176,484.01221271685966,6.815610680567569,59.21526821525663
2025-07-25 00:00:00+02:00,7.3395833333333345,123.41253750000004,13.080116900698888,244.23308752305897,14.313438056921179,303.34331544540197,5.3606058839103214,43.19395710435287
2025-07-26 00:00:00+02:00,23.2825,1181.6927249999999,6.851465432063481,61.644630840888624,8.53400101802915,115.61730561247155,8.794893473457059,162.64486872606892
2025-07-27 00:00:00+02:00,16.3825,609.0982166666666,9.724943190612187,158.12152680739345,8.363751327727766,89.94139864202725,7.696044370161932,92.8624443058257
2025-07-28 00:00:00+02:00,7.985833333333332,85.5480083333333,14.477536076564425,299.14300469055974,11.883556719169817,218.035539026955,7.920161246525393,92.1715258463347
2025-07-29 00:00:00+02:00,5.809166666666666,55.91353333333333,10.546948589186966,190.73843305927326,12.217708129424095,216.80518271222596,4.523196303988644,38.72196278354077
2025-07-30 00:00:00+02:00,8.341666666666667,92.85090000000001,8.063786000200079,95.71611622503771,9.367720252831289,154.71608951533236,11.21832858787412,218.5764371199441
2025-07-31 00:00:00+02:00,17.026249999999997,372.6313458333332,9.152675395956276,122.60008245447942,8.889548315410176,113.55862220101803,6.18824678877293,81.72914585438818
2025-08-01 00:00:00+02:00,7.185416666666666,106.20006249999999,10.032498091988057,140.31449338138665,9.412443835310702,158.66691911182633,6.195818260295628,69.17291774922093
2025-08-02 00:00:00+02:00,24.016666666666666,1162.328775,20.234681226319275,656.5344146429683,13.688889837918232,389.5749947673166,10.005762531237204,213.17158072314388
2025-08-03 00:00:00+02:00,37.18333333333333,1951.8948916666666,14.979052593778889,399.008188940581,10.205353998366714,231.25534349995158,17.35442931929913,423.4937268134397
2025-08-04 00:00:00+02:00,30.618750000000002,1411.5198125,16.019948166471853,360.179334169595,17.17907002995824,394.2948239493723,19.923616469879963,503.1549806337849
2025-08-05 00:00:00+02:00,40.90291666666666,2294.1614624999997,23.43400198927742,882.4913248112535,24.199755553175127,881.1908448137269,23.51167424235653,947.9507664056404
2025-08-06 00:00:00+02:00,26.364583333333332,1006.2396208333334,18.823422309562257,450.99297311873875,15.769192099284693,275.229340791413,8.318437897986456,126.79609001200204
2025-08-07 00:00:00+02:00,22.331666666666667,1030.1912333333332,13.03896365905129,233.83487892887777,10.057245972003187,135.13613367175847,7.972263441206557,102.03064141331849
2025-08-08 00:00:00+02:00,24.55875,1162.0005875,8.00995993499112,139.3362282585139,8.695750368318278,148.65814119225948,6.596921432739593,104.90289954668036
2025-08-09 00:00:00+02:00,11.628750000000002,329.8809125,11.69168875705531,240.51425739880537,8.937000537454898,147.68305165174445,9.561837969243106,138.81946138392183
2025-08-10 00:00:00+02:00,18.18791666666667,549.8673291666668,15.012075558321923,322.5927581185522,13.866728117170993,268.56114605707455,16.629403531881838,341.721614854383
2025-08-11 00:00:00+02:00,30.16208333333333,1531.1120041666666,23.719492199389233,732.9555266284098,12.665103800503713,249.5461544388368,10.831604265200987,215.77363273349104
2025-08-12 00:00:00+02:00,48.90333333333333,3276.2716416666663,16.647443356154856,405.99550722658927,13.055213325663537,287.30326266115753,12.549601880722506,229.41868600649602
2025-08-13 00:00:00+02:00,38.100833333333334,2192.3276333333333,23.396389655079506,928.4305704517468,22.92453757550481,882.0887121075981,13.606729028280531,294.9962581607955
2025-08-14 00:00:00+02:00,34.10208333333333,2678.2018375,23.031777226813343,867.3037386121194,21.826932713299126,903.6821602797924,7.15894522739807,181.34429891756452
2025-08-15 00:00:00+02:00,8.866666666666667,161.4239,12.627371958083828,314.00257362762534,10.815801375094987,212.86611968635916,7.3281714892552685,105.35362946545575
2025-08-16 00:00:00+02:00,12.60375,265.28805416666665,11.681800957092406,176.49313920528564,11.555897914175686,174.00762787107772,9.307403461670752,151.32645109850827
2025-08-17 00:00:00+02:00,19.12,753.456575,10.101190732718583,168.17649197926553,9.67979435673168,153.45325681723855,7.143191370066873,90.6936456972105
2025-08-18 00:00:00+02:00,11.907083333333334,297.8583291666667,30.28932041506492,1113.2311131606546,20.824995793271253,525.6562337970726,13.815706716698225,249.39673961168094
2025-08-19 00:00:00+02:00,8.583333333333334,143.37701666666666,18.16239882344401,458.19804053892545,12.981809341819536,328.1949354717758,7.261292247777629,118.97735828240009
2025-08-20 00:00:00+02:00,11.987916666666669,659.0484208333334,10.343212686155939,140.4094795197494,8.414140580434502,114.09168844221166,6.147948546084329,82.20491124833585
2025-08-21 00:00:00+02:00,20.977916666666665,2090.601020833333,10.101147435172102,136.81834094164708,11.20951171944147,186.4158190438951,7.315220641449488,86.24328891582216
2025-08-22 00:00:00+02:00,10.234166666666667,180.14895,10.444844463123289,174.47204192092946,7.700786523465411,104.81487248737214,6.258745480343265,81.28533164893946
2025-08-23 00:00:00+02:00,9.408333333333333,250.42214166666668,8.578452871362094,114.65001042610756,9.555813199549977,121.19327958109848,9.45482493252797,193.90599208756245
2025-08-24 00:00:00+02:00,5.787916666666667,67.43229583333333,7.01557017803917,89.42454071752258,6.394084250210903,70.04401364432333,4.0584686153862135,39.161900358411835
2025-08-25 00:00:00+02:00,8.4275,158.97133333333335,23.083601464706035,790.6303821759757,14.904842386386818,429.57375923072476,8.129144259250351,145.12374522609238
2025-08-26 00:00:00+02:00,17.402083333333334,602.6781124999999,15.609177865556923,317.8495055002186,12.05826289839515,227.7233316249434,5.449643744275032,45.13033064180251
2025-08-27 00:00:00+02:00,14.152916666666664,780.7128874999999,13.448359122581806,320.15249513117186,14.619832207535724,325.4172919524306,6.2661272290422785,83.35150000283896
2025-08-28 00:00:00+02:00,24.826249999999998,1152.0150291666666,19.586440916411778,449.47232116889205,18.176468116461994,439.7482462642972,10.357757720483855,201.47518888160127
2025-08-29 00:00:00+02:00,22.098333333333333,901.8630416666666,11.464996071552894,166.0287646502321,12.017571604290426,192.8397622074887,6.948867129824002,85.70055565088217
2025-08-30 00:00:00+02:00,6.08625,69.0256125,12.738979212377926,263.1770079241931,10.565692744310732,150.31126509187283,6.330338365290416,67.77509200201823
2025-08-31 00:00:00+02:00,14.985833333333332,376.700225,9.829838236333407,152.84780473269984,8.443823860064422,109.76966609598526,6.815503875526332,63.08878711769936
2025-09-01 00:00:00+02:00,18.791666666666668,759.8444833333333,19.61401392737834,735.6634368426909,13.148453332105197,454.1124201375656,14.14113484313044,528.3649733496866
2025-09-02 00:00:00+02:00,25.388749999999998,1389.8886208333333,17.55875137763564,733.0638992176832,15.97729514002148,863.3396770669189,8.42227585334326,187.38362546717255
2025-09-03 00:00:00+02:00,39.06458333333333,2734.3084041666666,15.795349341530036,518.8173354926195,13.031812703009015,223.90000725765466,16.01635085758988,344.4607945651184
2025-09-04 00:00:00+02:00,49.24166666666667,3738.54755,26.213773774569074,1900.0589486771084,24.451121009730638,1777.0965427732026,22.336402845709472,1456.2093298274576
2025-09-05 00:00:00+02:00,8.575416666666666,122.71662916666666,15.679317918990511,545.1079589444495,13.178260103463764,334.04629348670113,9.46357400900365,398.70434852375115
2025-09-06 00:00:00+02:00,10.443333333333332,184.9082416666666,10.43415318601996,171.4465636810694,7.004417729715168,91.41033921002808,9.227221041022426,165.08787288262832
2025-09-07 00:00:00+02:00,22.78,824.7502416666666,19.75468402685678,496.65038888684194,14.066580533219158,273.25918408603025,9.016846692912415,178.64077622345454
2025-09-08 00:00:00+02:00,23.346666666666664,1792.8598000000002,37.48839308886087,3995.2126775367087,30.538177044292507,3169.331488026634,26.056845651993225,1872.9526351049474
2025-09-09 00:00:00+02:00,25.044999999999998,1571.7474166666668,24.88287474641548,1374.415847510907,22.97131095862126,1885.0371679363973,20.60865483113719,1592.2254831439593
2025-09-10 00:00:00+02:00,60.27916666666666,5092.58095,9.941464342030775,167.0488030481063,13.728000227066225,404.96410449783167,18.816656003560592,1154.714997793798
2025-09-11 00:00:00+02:00,42.456250000000004,3903.9382124999997,12.563028040765767,327.89769092902435,10.012322982362328,178.80108781871763,8.042475381509254,106.0425795356281
2025-09-12 00:00:00+02:00,45.98083333333333,3104.2576666666664,12.19708891933511,215.22036734090923,14.302617104349602,301.8940419588352,7.933599838134273,89.38984472003152
2025-09-13 00:00:00+02:00,16.16125,413.9438208333332,14.14424939810335,331.5729086511901,10.717784938075667,167.18565695980712,7.545303652075886,90.4034055046012
2025-09-14 00:00:00+02:00,37.211666666666666,2294.595058333334,14.377103960676306,313.3354309066991,13.488259332068539,364.22597715213124,10.920863879042118,226.9228632981366
2025-09-15 00:00:00+02:00,114.73125,17500.27252916667,30.505712194840395,1142.713322413874,24.55801701577744,745.7450685668638,12.600881088220378,251.3726661113404
2025-09-16 00:00:00+02:00,122.93041666666666,18611.27847083333,14.959251090647937,371.83102700821263,14.176591969507726,356.9857123384231,20.391213527478254,555.3695416958195
2025-09-17 00:00:00+02:00,50.61083333333334,3318.8886749999997,18.106880499404692,498.7330168180102,19.907969750819564,564.5992142746757,18.965921296953685,535.8342710162134
2025-09-18 00:00:00+02:00,11.87375,296.2751958333333,11.888794376008178,177.89881165101042,12.945055022441649,216.2206998621521,13.820102436727057,248.63915362708232
2025-09-19 00:00:00+02:00,45.4075,4858.884616666667,29.768403623499253,3410.6365776179723,27.963627000586808,3028.279952081976,27.65004772049767,3208.4635626704744
2025-09-20 00:00:00+02:00,12.60375,264.85943750000007,17.93156057677827,632.2492598266473,17.77109314627056,452.40505789947423,11.878182990041317,225.66416315684305
2025-09-21 00:00:00+02:00,48.217083333333335,3844.9944041666663,26.018745988743742,873.9922332069933,26.283296772956223,951.5797230120816,20.33892772998559,564.5719550760514
2025-09-22 00:00:00+02:00,88.665,7981.9895,17.178577479896724,456.4697439225051,15.16219425184913,415.8529022971531,12.425914009744856,246.07894901489877
2025-09-23 00:00:00+02:00,83.56500000000001,8706.094908333334,10.655289379620635,191.03975016788866,9.985607032856944,138.53562825050236,10.467509114380759,263.8034201940108
2025-09-24 00:00:00+02:00,13.974166666666669,289.8253833333334,13.304804507547244,264.42962780168176,14.757814642761929,289.377806880042,14.431190088585359,349.7156527518767
2025-09-25 00:00:00+02:00,18.927083333333332,651.0273041666666,17.688848291930963,429.0415180168759,16.601024460784704,361.84291665975843,22.143560659928397,622.4899344211887
2025-09-26 00:00:00+02:00,41.28541666666667,5253.924554166667,9.760430283878378,166.7214521251606,7.780932254979767,119.6402610662052,10.282319065552404,167.7777219220091
2025-09-27 00:00:00+02:00,34.28,1911.069966666667,8.671148193661333,114.8363209578738,9.109102013953938,112.68895900101757,9.952884707285515,207.16680321041602
2025-09-28 00:00:00+02:00,55.005833333333335,4490.989166666667,7.408871779562627,74.2870916011371,7.540450476887301,101.69557540003103,7.071712445566103,93.84808212515496
2025-09-29 00:00:00+02:00,33.20375,4816.832612499999,36.419916968127104,3909.525720676513,26.69897299155279,2764.6742917161378,19.543918840616413,1907.2663978685878
2025-09-30 00:00:00+02:00,33.07874999999999,3401.8859874999994,20.025463713187957,760.572521085896,19.682977518875386,979.6308573641096,15.63497867473752,844.8195270861125
2025-10-01 00:00:00+02:00,37.52833333333333,3870.7177494791667,19.34235013879192,585.6801538744203,17.69443649434216,610.6002457017531,10.453848486665729,214.01712057886257
2025-10-02 00:00:00+02:00,23.648749999999996,827.344134375,17.609117207884328,473.5891789697326,15.96784685271277,435.646659011067,13.19870935972123,335.6822352688509
2025-10-03 00:00:00+02:00,29.172604166666662,1392.68694765625,26.58942589877485,860.7123689455494,27.49709527668111,877.3624626937616,22.45585861023784,831.717818179447
2025-10-04 00:00:00+02:00,93.0903125,9237.29942421875,13.709795056913338,298.889815447622,12.761833190044046,226.8180516724508,14.625380525747522,367.13222680563496
2025-10-05 00:00:00+02:00,85.45395833333333,8219.084007291667,11.60563973300208,219.1423595925389,13.740654852756201,263.35538593443306,6.620640225366492,66.71572614359614
2025-10-06 00:00:00+02:00,50.547083333333326,5805.335801041666,20.643397361377254,658.7175208014248,16.55608184760541,465.06822026631704,15.316062692673812,412.1921109092762
2025-10-07 00:00:00+02:00,26.897812500000004,1911.18461328125,29.856397267458444,1213.9586201181648,22.107833475935465,913.2657270615091,11.916725515879586,226.4284383137209
2025-10-08 00:00:00+02:00,21.642916666666668,1316.9863119791669,22.59524402300843,597.4117353733678,18.476904142204635,517.3650918406096,12.708939377062725,648.1797999366887
2025-10-09 00:00:00+02:00,13.98760416666667,405.3340570312502,11.251355068327415,159.7073798657019,9.242171638434678,119.71065205612655,9.081873485290005,115.4430241458932
2025-10-10 00:00:00+02:00,29.660625,1422.4418151041666,13.98637362154409,277.4486270514431,13.407299267622465,231.1724561844453,15.194772476619463,320.3549874720346
2025-10-11 00:00:00+02:00,90.98239583333333,8696.544082552084,9.523632553865006,146.78997986316952,6.779159834371021,59.89256097512588,10.857352565653448,166.52559971532983
2025-10-12 00:00:00+02:00,87.45916666666666,7785.472449479166,9.750508990502533,118.24414848017487,9.161153511297789,122.56815007853906,11.650737213564424,240.09047872049322
2025-10-13 00:00:00+02:00,52.89072916666667,4752.74347734375,32.38832123669571,2177.474601861345,21.77712296684,1158.709812470189,19.13153955618552,1087.104301492272
2025-10-14 00:00:00+02:00,40.60541666666667,4614.4571354166665,24.26000305371525,2373.5523054609052,20.336982093905615,2232.2498432666175,19.877080014216357,858.4579234010397
2025-10-15 00:00:00+02:00,29.790208333333336,1646.2342901041666,25.56800491331852,1258.8647121026518,20.61374742020439,946.2892285434694,10.935263004755853,233.36059765735158
2025-10-16 00:00:00+02:00,9.953333333333335,157.5771661458334,16.262899030386176,570.2797535037337,19.053295225215347,665.06892194994,7.981802752348532,107.25791341092031
2025-10-17 00:00:00+02:00,8.412812500000001,118.80358932291672,6.121028574960299,53.02991247396861,5.992532378220832,85.83664157331326,5.730669408089375,47.41982476386201
2025-10-18 00:00:00+02:00,8.803125,116.6478703125,12.86186663181054,217.01748021198827,15.279446460191513,421.64123354625184,10.79094834371554,196.68435383727152
2025-10-19 00:00:00+02:00,14.0375,390.5448104166667,16.56502020145103,335.0808036632644,13.674194876305839,265.3269690073881,12.47558837989621,228.54036335209173
2025-10-20 00:00:00+02:00,56.92083333333333,5696.674936979166,7.497936827500591,116.24972169805551,6.831784933024288,77.82472948001958,9.908547753552067,116.62682840254467
2025-10-21 00:00:00+02:00,88.32895833333333,11819.230763020832,13.468216768496822,256.8023305098235,9.069476478137155,120.61112958652727,11.700786530536066,242.03659284391998
2025-10-22 00:00:00+02:00,41.3434375,3500.6110903645827,31.58792473600427,1544.8577911071607,29.173216842564557,1239.7056925007942,24.27572195914784,846.5118128973337
2025-10-23 00:00:00+02:00,20.496666666666666,530.6831145833333,18.998763868854407,487.25688437099467,17.928083057096256,414.30313285853885,23.176400511735327,791.5559134767714
2025-10-24 00:00:00+02:00,72.08437500000001,5375.160886458333,11.830000303598633,239.73978162948916,17.528031096943582,397.528560960684,14.667758411933287,431.29406662263415
2025-10-25 00:00:00+02:00,84.51958333333333,7283.611985416667,17.142424318983394,519.3597355251949,14.134295989563268,234.57019741589656,9.27410192218021,125.32200112089555
2025-10-26 00:00:00+02:00,68.6268,5132.997595000001,14.298986816133331,266.5847165847477,18.65957377536583,505.66042229436357,7.936207618013492,169.7945666282385
2025-10-27 00:00:00+01:00,32.488437499999996,1477.3534013020833,28.084629623457786,939.0671803399637,23.87941078335912,720.6196058609431,18.52003476477369,482.6113206240703
2025-10-28 00:00:00+01:00,15.5284375,399.4945075520834,10.369901804843062,159.40696525552417,12.847582329797426,198.50401409756913,23.67616002673648,772.246286072359
2025-10-29 00:00:00+01:00,37.91510416666666,3059.514534114582,12.330647537534523,190.1608370475859,10.945097632737195,184.8657973608002,13.67526507577972,278.9829294339067
2025-10-30 00:00:00+01:00,25.629895833333332,1053.2923033854165,10.416139001731965,202.09430866101715,11.953969959299059,213.77287566882967,13.004014936667758,247.5446518264287
2025-10-31 00:00:00+01:00,61.37229166666666,4181.369784375,8.910305709720134,111.1874899745294,9.040778942567052,116.20866219390462,9.46170102235362,139.27562910360086
2025-11-01 00:00:00+01:00,36.325520833333336,1754.6234231770834,19.646898262725504,513.9825925837582,14.145169681802019,287.8303527817139,15.19455165128329,362.428588001797
2025-11-02 00:00:00+01:00,79.35760416666666,6510.311227864583,18.48589277840223,489.6832894634865,14.415668366980107,271.26536542598154,9.933540894299163,133.63161087016024
2025-11-03 00:00:00+01:00,33.48385416666667,1768.5152783854167,13.329420147116982,261.3031592029695,13.04352208771828,208.27680106593417,17.57261304293542,408.28724862758037
2025-11-04 00:00:00+01:00,18.026458333333334,484.2538630208333,14.89266537114709,412.52584032328264,16.115934102652936,425.36636388546066,11.876001771483793,236.65999272397355
2025-11-05 00:00:00+01:00,9.798541666666667,154.89790572916667,15.170594511565817,310.1749924568907,15.880618704540879,412.1599396718571,8.254814649360537,106.81103313265207
2025-11-06 00:00:00+01:00,36.87927083333333,1982.2353143229166,9.806618137756669,134.60279215097728,10.376706149654796,177.10352888449154,4.283500105953988,30.32419991302014
2025-11-07 00:00:00+01:00,18.538124999999997,523.0634494791666,16.900860347805175,347.67914141815896,17.225412831221927,419.44831497030583,7.142362015122138,110.16648113388085
2025-11-08 00:00:00+01:00,58.83375,3845.7769843749998,14.711007730223097,343.0738241734717,15.026527947820794,368.2090227132878,11.341979302424221,574.5070072050593
2025-11-09 00:00:00+01:00,15.87979166666667,356.3014161458334,14.5310877151714,292.3330471304047,13.240647852363617,225.04296758093048,9.136429392394094,107.73946991444166
2025-11-10 00:00:00+01:00,31.59385416666667,1237.8476398437501,18.38506004034521,431.5371823057121,19.33232630626145,549.2323208716391,9.26237647010904,160.8456506667765
2025-11-11 00:00:00+01:00,24.9296875,1185.75696328125,10.951705348123513,162.12172507899328,15.960850265822012,388.6876512891274,6.316919199009732,67.75522416942756
2025-11-12 00:00:00+01:00,14.121979166666664,282.5257627604166,11.277349987639772,153.52424964411045,7.022684915599371,71.36924922563071,8.109971374862475,113.75928829727862
2025-11-13 00:00:00+01:00,40.06197916666667,2260.951988802083,12.724890441478282,248.66297233433002,11.470227950934387,197.95197079433606,14.554912721493489,288.53263033230536
2025-11-14 00:00:00+01:00,13.636249999999999,344.55354166666666,12.778005376045817,280.8944269465704,12.16389034751563,299.9551865871781,11.11855738066088,174.12183269499428
2025-11-15 00:00:00+01:00,15.840104166666668,298.45505546875006,12.382450435471107,275.76310842626157,13.652151236121668,218.82763251509093,14.977394958171338,337.007169260042
2025-11-16 00:00:00+01:00,4.363020833333334,39.63590651041667,10.584735235417751,137.9326006228625,6.124788047473078,88.88038303839635,4.108078097787785,26.739246896284527
2025-11-17 00:00:00+01:00,17.244375,407.7511489583333,6.8079314440937715,60.62706896255836,8.466717332399819,88.33998421924086,6.299674311687575,80.56209793958688
2025-11-18 00:00:00+01:00,6.054166666666667,88.26278958333337,8.426445237290162,106.29651864668983,13.615909536954971,222.4008990637794,6.318039998035545,49.49488339385271
2025-11-19 00:00:00+01:00,22.210625000000004,562.5023713541667,10.65846013743019,167.7719888312414,10.569976307153723,194.4772056201716,6.682313914714247,65.85709696653775
2025-11-20 00:00:00+01:00,57.08677083333333,4014.050746614583,13.581423679157082,239.1839691025018,9.336426130984421,105.7382218830294,16.284623491272725,389.9672342586883
2025-11-21 00:00:00+01:00,40.3871875,2943.979397135417,23.193150445197663,858.8665598694337,17.87148799597117,566.0913833122424,26.97792151881332,1449.3687368277886
2025-11-22 00:00:00+01:00,14.1353125,244.19894817708334,18.241615405657942,516.249848845727,12.398117703052828,248.4664978439677,7.62621429872749,82.0931258762546
2025-11-23 00:00:00+01:00,30.009895833333335,992.1472705729167,24.61482392334482,701.8809881060896,25.70055954531672,793.2225360409966,23.66381309781703,673.28217923832
2025-11-24 00:00:00+01:00,43.74291666666667,3702.2185953125004,19.2544723997455,919.6839757154726,19.834211971708484,591.9814183947898,30.676228681010954,1839.3685140993996
2025-11-25 00:00:00+01:00,118.55177083333332,22136.19930390625,77.56464160924455,8677.097701392679,64.62041590341744,7306.991793367092,45.66950877953986,4974.355732621587
2025-11-26 00:00:00+01:00,59.12489583333333,6147.095028385417,29.11325906949806,1265.210528371846,23.84811534505943,951.4080973647106,53.33977341372768,5622.712957267354
2025-11-27 00:00:00+01:00,35.51947916666666,1835.842816927083,20.452826715748223,812.7308637010696,17.502559997504473,515.9055314903599,16.348929790670116,363.4854940610397
2025-11-28 00:00:00+01:00,61.43395833333333,5135.122772916667,12.335737508776868,230.37330443561987,9.54229563284783,130.09951637728912,15.896844552822005,326.5131829354621
2025-11-29 00:00:00+01:00,9.379895833333332,117.64273723958331,15.18978470013854,323.552705199228,11.228639055616753,167.08712076378563,6.8351864178651764,67.06864795677367
2025-11-30 00:00:00+01:00,13.816041666666669,227.8650822916667,16.303197614978398,325.2773479140473,12.386807410488409,189.13837899942715,9.926577743385268,141.670222889829
